repo,source_path,current_role,correct_owner,action,target_path,risk,reason,import_rewrite,approved
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Interface_Display/App.tsx,import,External,QUARANTINE,,medium,broken import path ./Diagnostics,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Interface_Display/App.tsx,import,External,QUARANTINE,,medium,broken import path ./DatabaseHub,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Interface_Display/App.tsx,import,External,QUARANTINE,,medium,broken import path ./Pallium,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Interface_Display/App.tsx,import,External,QUARANTINE,,medium,broken import path ./LeeWayUniverse,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Interface_Display/App.tsx,import,External,QUARANTINE,,medium,broken import path ./VerifiedAgentVM,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Interface_Display/App.tsx,import,External,QUARANTINE,,medium,broken import path ./core/rtc.sovereign.node,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/aria.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/bus.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governance.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governance.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governor.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governor.ts,import,External,QUARANTINE,,medium,broken import path ./governance.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governor.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governor.ts,import,External,QUARANTINE,,medium,broken import path ./runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/nexus.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/observer.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./bus.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./aria.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./vector.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./ward.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./sentinel.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./nexus.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./repair.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./governor.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./scaler.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ./observer.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/repair.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/repair.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/repair.ts,import,External,QUARANTINE,,medium,broken import path ./runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/runtime.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/runtime.ts,import,External,QUARANTINE,,medium,broken import path ./governance.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/runtime.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/scaler.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/scaler.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/scaler.ts,import,External,QUARANTINE,,medium,broken import path ./bus.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/scaler.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/sentinel.ts,import,External,QUARANTINE,,medium,broken import path ../metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/sentinel.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/vector.ts,import,External,QUARANTINE,,medium,broken import path ../metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/vector.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/vector.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/ward.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/ward.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/ward.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/auth.ts,import,External,QUARANTINE,,medium,broken import path ./config.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/governance-guard.ts,import,External,QUARANTINE,,medium,broken import path ./logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/guardian/summary-worker.ts,import,External,QUARANTINE,,medium,broken import path ./stats-worker.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/guardian/summary-worker.ts,import,External,QUARANTINE,,medium,broken import path ./runtime-mode.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/index.ts,import,External,QUARANTINE,,medium,broken import path ./governance-guard.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/index.ts,import,External,QUARANTINE,,medium,broken import path ./mediasoup/worker.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/index.ts,import,External,QUARANTINE,,medium,broken import path ./server.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/index.ts,import,External,QUARANTINE,,medium,broken import path ./agents/registry.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/index.ts,import,External,QUARANTINE,,medium,broken import path ./logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/logger.ts,import,External,QUARANTINE,,medium,broken import path ./config.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/room.ts,import,External,QUARANTINE,,medium,broken import path ./worker.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/room.ts,import,External,QUARANTINE,,medium,broken import path ../config.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/room.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/room.ts,import,External,QUARANTINE,,medium,broken import path ../metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/worker.ts,import,External,QUARANTINE,,medium,broken import path ../config.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/worker.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./signaling/handler.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./auth.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./config.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./agents/registry.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,import,External,QUARANTINE,,medium,broken import path ./mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,import,External,QUARANTINE,,medium,broken import path ../auth.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,import,External,QUARANTINE,,medium,broken import path ../metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,import,External,QUARANTINE,,medium,broken import path ../config.js,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,import,External,QUARANTINE,,medium,broken import path ../agents/registry.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AdamCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/LLMProvider,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AdamCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AdamCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AdamCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLee.ts,import,External,QUARANTINE,,medium,broken import path ../core/AgentRouter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLee.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLee.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLee.ts,import,External,QUARANTINE,,medium,broken import path ../core/LLMProvider,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLeeBT.ts,import,External,QUARANTINE,,medium,broken import path ../core/AgentBase,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLeeBT.ts,import,External,QUARANTINE,,medium,broken import path ../core/BehaviorTree,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Aria.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Aria.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Aria.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Atlas.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Atlas.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Atlas.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BrainSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BrainSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BugHunterForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BugHunterForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BugHunterForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BugHunterForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ClerkArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ClerkArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportIndex,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ClerkArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ClerkArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ClerkArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Echo.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Echo.ts,import,External,QUARANTINE,,medium,broken import path ../core/VoiceService,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Echo.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Echo.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GabrielCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GabrielCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GabrielCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GabrielCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GuardAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/WorldRegistry,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GuardAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GuardAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/JanitorSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/RetentionCleaner,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/JanitorSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/JanitorSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportIndex,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/JanitorSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/JanitorSentinel.ts,import,External,QUARANTINE,,medium,broken import path ../core/TaskGraph,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LeewayStandardsAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LeewayStandardsAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LeewayStandardsAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/MemoryDB,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LibrarianAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LibrarianAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LibrarianAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LibrarianAegis.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LilyCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LilyCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LilyCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LilyCortex.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LiveConductorAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LiveConductorAgent.ts,import,External,QUARANTINE,,medium,broken import path ../voice/client_core/VoiceSession,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,import,External,QUARANTINE,,medium,broken import path ../core/GovernanceContract,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,import,External,QUARANTINE,,medium,broken import path ../core/AgentRouter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,import,External,QUARANTINE,,medium,broken import path ../core/TaskGraph,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,import,External,QUARANTINE,,medium,broken import path ../core/VerificationCorps,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nexus.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nexus.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nexus.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nova.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nova.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nova.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Pixel.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Pixel.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Pixel.ts,import,External,QUARANTINE,,medium,broken import path ../services/leeway_inference,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Pixel.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/RouterAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/RouterAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SafetyRedactionAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Sage.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Sage.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Sage.ts,import,External,QUARANTINE,,medium,broken import path ../core/AuthProvider,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Sage.ts,import,External,QUARANTINE,,medium,broken import path ../core/MemoryDB,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Sage.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ScribeArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ScribeArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ScribeArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ScribeArchive.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Shield.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Shield.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Shield.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Shield.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Shield.ts,import,External,QUARANTINE,,medium,broken import path ../core/GovernanceContract,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/StreamingSTTAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/StreamingTTSAgent.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SyntaxForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/LeewayInferenceClient,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SyntaxForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/EventBus,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SyntaxForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SyntaxForge.ts,import,External,QUARANTINE,,medium,broken import path ../core/ReportWriter,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/aria.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/bus.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governance.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governance.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governor.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governor.ts,import,External,QUARANTINE,,medium,broken import path ./governance.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governor.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governor.ts,import,External,QUARANTINE,,medium,broken import path ./runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/nexus.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/observer.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./bus.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./aria.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./vector.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./ward.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./sentinel.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./nexus.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./repair.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./governor.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./scaler.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ./observer.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
